"export-plots data (NetLogo 5.0.5)"
"Trex_GutCapacity_CarcassDelay_12June14.nlogo"
"06/28/2014 11:58:59:414 +0100"

"MODEL SETTINGS"
"n-trex8000","n-carcasses700","n-trex1000","n-trex100","n-trex6000","rex_vision","n-albertosaurus","rap_vision","n-trex2000","n-trex10000","n-trex500","n-carcasses75","n-dromaeosaur","n-troodon","n-carcasses25000","n-carcasses2500","n-carcasses5000","n-carcasses8500","n-carcasses216","n-trex4000"
"0","1","1","0","0","0.5","103","0.5","0","0","0","10","345","138","1","1","1","1","4","0"

"""Fitness Plot Trex100"""
"x min","x max","y min","y max","autoplot?","current pen","legend open?","number of pens"
"0","10","0","10","true","""fitness""","false","1"

"pen name","pen down?","mode","interval","color","x"
"""fitness""","true","0","1","0","0"

"""fitness"""
"x","y","color","pen down?"

"""Fitness Plot Trex500"""
"x min","x max","y min","y max","autoplot?","current pen","legend open?","number of pens"
"0","10","0","10","true","""fitness""","false","1"

"pen name","pen down?","mode","interval","color","x"
"""fitness""","true","0","1","0","0"

"""fitness"""
"x","y","color","pen down?"

"""Fitness Plot Trex1000"""
"x min","x max","y min","y max","autoplot?","current pen","legend open?","number of pens"
"0","231","0","373000","true","""fitness""","false","1"

"pen name","pen down?","mode","interval","color","x"
"""fitness""","true","0","1","0","200"

"""fitness"""
"x","y","color","pen down?"
"0","0","0","true"
"1","0","0","true"
"2","0","0","true"
"3","0","0","true"
"4","0","0","true"
"5","0","0","true"
"6","0","0","true"
"7","0","0","true"
"8","0","0","true"
"9","158900","0","true"
"10","339500","0","true"
"11","0","0","true"
"12","0","0","true"
"13","40200","0","true"
"14","350000","0","true"
"15","0","0","true"
"16","350000","0","true"
"17","0","0","true"
"18","13400","0","true"
"19","344900","0","true"
"20","0","0","true"
"21","0","0","true"
"22","0","0","true"
"23","0","0","true"
"24","0","0","true"
"25","109900","0","true"
"26","0","0","true"
"27","0","0","true"
"28","0","0","true"
"29","0","0","true"
"30","0","0","true"
"31","350000","0","true"
"32","0","0","true"
"33","0","0","true"
"34","0","0","true"
"35","0","0","true"
"36","0","0","true"
"37","344900","0","true"
"38","0","0","true"
"39","0","0","true"
"40","102900","0","true"
"41","350000","0","true"
"42","0","0","true"
"43","0","0","true"
"44","0","0","true"
"45","0","0","true"
"46","113900","0","true"
"47","0","0","true"
"48","350000","0","true"
"49","0","0","true"
"50","120600","0","true"
"51","0","0","true"
"52","0","0","true"
"53","0","0","true"
"54","0","0","true"
"55","0","0","true"
"56","33500","0","true"
"57","0","0","true"
"58","0","0","true"
"59","350000","0","true"
"60","350000","0","true"
"61","350000","0","true"
"62","349700","0","true"
"63","350000","0","true"
"64","0","0","true"
"65","350000","0","true"
"66","0","0","true"
"67","0","0","true"
"68","26800","0","true"
"69","0","0","true"
"70","0","0","true"
"71","0","0","true"
"72","0","0","true"
"73","0","0","true"
"74","0","0","true"
"75","113900","0","true"
"76","0","0","true"
"77","350000","0","true"
"78","0","0","true"
"79","40200","0","true"
"80","0","0","true"
"81","0","0","true"
"82","87100","0","true"
"83","350000","0","true"
"84","0","0","true"
"85","0","0","true"
"86","312900","0","true"
"87","350000","0","true"
"88","13400","0","true"
"89","350000","0","true"
"90","189700","0","true"
"91","350000","0","true"
"92","350000","0","true"
"93","0","0","true"
"94","73700","0","true"
"95","0","0","true"
"96","0","0","true"
"97","0","0","true"
"98","349400","0","true"
"99","0","0","true"
"100","350000","0","true"
"101","0","0","true"
"102","224700","0","true"
"103","347900","0","true"
"104","0","0","true"
"105","347900","0","true"
"106","0","0","true"
"107","127300","0","true"
"108","350000","0","true"
"109","249900","0","true"
"110","0","0","true"
"111","308700","0","true"
"112","349700","0","true"
"113","0","0","true"
"114","0","0","true"
"115","0","0","true"
"116","0","0","true"
"117","350000","0","true"
"118","0","0","true"
"119","328300","0","true"
"120","0","0","true"
"121","0","0","true"
"122","350000","0","true"
"123","20100","0","true"
"124","0","0","true"
"125","350000","0","true"
"126","0","0","true"
"127","0","0","true"
"128","0","0","true"
"129","74900","0","true"
"130","33500","0","true"
"131","53900","0","true"
"132","40200","0","true"
"133","140700","0","true"
"134","0","0","true"
"135","0","0","true"
"136","0","0","true"
"137","350000","0","true"
"138","350000","0","true"
"139","6700","0","true"
"140","0","0","true"
"141","0","0","true"
"142","0","0","true"
"143","0","0","true"
"144","0","0","true"
"145","80400","0","true"
"146","0","0","true"
"147","0","0","true"
"148","0","0","true"
"149","0","0","true"
"150","53600","0","true"
"151","0","0","true"
"152","13400","0","true"
"153","0","0","true"
"154","350000","0","true"
"155","0","0","true"
"156","20100","0","true"
"157","40200","0","true"
"158","348200","0","true"
"159","0","0","true"
"160","350000","0","true"
"161","0","0","true"
"162","348800","0","true"
"163","53600","0","true"
"164","67000","0","true"
"165","80400","0","true"
"166","350000","0","true"
"167","0","0","true"
"168","0","0","true"
"169","0","0","true"
"170","0","0","true"
"171","13400","0","true"
"172","20100","0","true"
"173","102000","0","true"
"174","348500","0","true"
"175","0","0","true"
"176","349100","0","true"
"177","0","0","true"
"178","0","0","true"
"179","350000","0","true"
"180","0","0","true"
"181","0","0","true"
"182","0","0","true"
"183","350000","0","true"
"184","0","0","true"
"185","0","0","true"
"186","0","0","true"
"187","350000","0","true"
"188","0","0","true"
"189","350000","0","true"
"190","0","0","true"
"191","0","0","true"
"192","0","0","true"
"193","0","0","true"
"194","0","0","true"
"195","0","0","true"
"196","346100","0","true"
"197","33500","0","true"
"198","0","0","true"
"199","350000","0","true"
"200","0","0","true"

"""Fitness Plot Trex2000"""
"x min","x max","y min","y max","autoplot?","current pen","legend open?","number of pens"
"0","10","0","10","true","""fitness""","false","1"

"pen name","pen down?","mode","interval","color","x"
"""fitness""","true","0","1","0","0"

"""fitness"""
"x","y","color","pen down?"

"""Fitness Plot Trex4000"""
"x min","x max","y min","y max","autoplot?","current pen","legend open?","number of pens"
"0","10","0","10","true","""fitness""","false","1"

"pen name","pen down?","mode","interval","color","x"
"""fitness""","true","0","1","0","0"

"""fitness"""
"x","y","color","pen down?"

"""Fitness Plot Trex6000"""
"x min","x max","y min","y max","autoplot?","current pen","legend open?","number of pens"
"0","10","0","10","true","""fitness""","false","1"

"pen name","pen down?","mode","interval","color","x"
"""fitness""","true","0","1","0","0"

"""fitness"""
"x","y","color","pen down?"

"""Fitness Plot Trex8000"""
"x min","x max","y min","y max","autoplot?","current pen","legend open?","number of pens"
"0","10","0","10","true","""fitness""","false","1"

"pen name","pen down?","mode","interval","color","x"
"""fitness""","true","0","1","0","0"

"""fitness"""
"x","y","color","pen down?"

"""Fitness Plot Trex10000"""
"x min","x max","y min","y max","autoplot?","current pen","legend open?","number of pens"
"0","10","0","10","true","""fitness""","false","1"

"pen name","pen down?","mode","interval","color","x"
"""fitness""","true","0","1","0","0"

"""fitness"""
"x","y","color","pen down?"

